,ID,카테고리,소분류,제목,주소,전화번호,경도,위도,애완동물동반가능정보,주차시설,쉬는날,영업시간,이용요금,화장실설명,외국어안내서비스,사고보험가입여부,판매품목,편의시설,대표메뉴,포장가능여부,입실시간,퇴실시간,부대시설,키워드리스트,이미지주소1,이미지주소2
770,715,음식,일식,완도바다,인천 남동구 담방로48번길 24 2층,032-465-4656,126.740244,37.44383,,있음(약 3대)/무료,명절 당일 휴무,"12:00~23:00<br>
브레이크 타임 없음",,업소내부 위치,,,,,활어회,가능,,,,"완도/172,바다/142,해수욕장/36,카페/33,미역/31,추가/29,염장/28,여행/27,바다장어/27,장어/26,횟집/24,십리/24,명사/24,해양/23,정말/23,센터/23,기능/22,기타/20,복사/20,이웃/20,본문/20,시래기/19,치유/19,광주/18,줄기/18,맛집/18,생각/18,비치/17,추천/17,세트/17,주문/16,정도/16,완도군/15,주차/15,쌀국수/15,하나/15,다시마/15,전복/15,조금/14,실증/14,한번/14,방문/14,갈치/14,조선대/14,크기/14,다시/14,보관/13,냉동/13,해산물/13,멸치/13,음식/1,완도바다/1,남동구 /1,일식/1",https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA3MTVfMjIy%2FMDAxNjU3ODU0MjY5MTcz.PtrBjxVxJblC1HXhe4Jen1MgMnOt0kvv10nbEI5pAa4g.3XJO3QbGXGv4tJtK0fKlaJscyvjAMlDRVdFti5fO2DYg.JPEG.bijou_7%2F20220711%25A3%25DF181101.jpg=sc960_832,http://post.phinf.naver.net/MjAyMDA4MjdfMTU5/MDAxNTk4NDkzNDI5OTQ2.B_Cted9e10riPbmU1WHJkC4F3_ADqxPuBPOv3_Rnmo0g.Me9kr8HMlpAdMX71LxnzDGLduEFC_cphqDQ8ckR35yMg.JPEG/IPPqdP-R0xZx2A8c0_qIdQIZEujk.jpg
771,716,음식,한식,우렁각시,인천 남동구 문화서로4번길 61-16,032-424-9325,126.69858,37.4452328,,있음(약 2대)/무료,매주 일요일 휴무,"11:00~22:00 <br>
토요일 11:00~15:00<br>
브레이크 타임 없음",,"남녀구분, 업소내부 위치",,,,,"쌈밥정식, 홍어삼합, 보쌈",가능,,,,"각시/105,해운대/100,맛집/79,꽃길/57,우렁/57,야채/48,부산/47,시간/45,쌈밥/38,양념/35,채소/35,불고기/33,음식/32,정말/32,로봇청소기/32,밥집/31,석쇠/31,해운대구/30,운영/30,우렁각시/29,식당/29,고등어/28,떡갈비/27,바로/27,아주/26,강된장/26,셀프/26,매일/25,아이/25,우렁이/25,위치/25,추가/25,경주/24,정도/24,청소/24,반찬/23,김치/23,한우/23,식사/23,구서동/22,본점/22,서비스/22,업체/22,주문/22,장어/22,직영/22,추천/21,준비/21,복사/20,이웃/20,한식/1,남동구 /1",https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA3MjhfMjc2%2FMDAxNjU4OTY0MDI5NDU3.SuvgSMGa0R01iQzSFKNN6k47U9ioMRhggwE8TC0lwmgg.sGGr_jSnCZYRTnI2h8EeItjVUNqdekFzWC24JF2m4tMg.JPEG.eorjsee%2FKakaoTalk_20220722_163355385.jpg=sc960_832,https://image.aladin.co.kr/product/25420/63/cover500/e812537243_1.jpg
772,719,음식,한식,이작아일랜드 맛집,인천 옹진군 자월면 대이작로 430,032-858-8899,126.280282,37.1591978,,있음/무료,연중무휴,"9:00~19:00<br>
브레이크 타임 14:00~16:00",,"남녀공용, 업소외부 위치",영어 회화 가능 직원 있음,,,,"자연산회, 매운탕, 꽃게탕, 우럭건탕",가능,,,,"대이작도/94,펜션/64,아일랜드/60,맛집/48,여행/39,바다/39,선장/35,인천/35,식당/26,카페/25,저녁/23,오늘/23,생방송/21,아버지/20,옹진군/19,고향/19,마을/19,정보/18,정철/17,칼국수/17,바람/17,낚시/15,진헌/14,에밀/14,매운탕/14,우리/14,농원/14,시간/13,꽃게/13,커피/13,이웃/13,기타/12,인간극장/12,복사/12,정말/12,위치/12,본문/12,기능/12,추가/12,주소/11,바지락/11,숙소/11,산다/11,팽나무/11,체험/11,삼겹살/11,비박/11,예약/11,자연/11,그냥/11,음식/1,한식/1,옹진군 /1,자월면 /1,이작아일랜드 맛집/1",https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2F20130617_137%2Fprettybagi_1371447162680uJM4m_JPEG%2F7.JPG=sc960_832,http://post.phinf.naver.net/MjAxNzAzMjdfMTU4/MDAxNDkwNTk0OTUwMzg5.1vNlKtcLEPBYL6GnDcGvUKObf6S0AOYohQO8ej0QDRQg.7heuwTrbIgD-N5x626xR70kprByJeWxrx7B7Y9mKkngg.JPEG/IKdQjXHZC8E6K9eg_PmcBnQWK1a0.jpg
773,720,음식,한식,이화찹쌀순대,인천 남동구 장승로 88,032-467-3050,126.742651,37.446232,,"있음(약30대)/공용주차장, 무료",연중무휴,"평일 10:00~21:30<br>
공휴일 08:00~21:30",,"남녀구분, 업소내부 위치",,,,,"순댓국, 모둠수육, 찹쌀순대",가능,,,,"순대/291,찹쌀/156,이화/125,맛집/110,국밥/109,인천/107,대국/79,국물/45,번길/40,깍두기/36,정말/35,고기/35,주문/31,진짜/28,주차장/27,추가/27,중구/26,시간/25,생각/25,국밥집/24,주차/22,여기/22,방문/21,보통/21,이웃/21,본문/21,기타/20,쌈장/20,인천광역시/20,복사/20,위치/20,하나/20,기능/20,마늘/19,군산/19,처음/18,가격/18,테이블/18,일요일/18,노포/18,사람/18,영업/18,추천/17,가게/17,메뉴/17,내장/17,사진/16,자리/16,느낌/16,후기/15,음식/1,이화찹쌀순대/1,한식/1,남동구 /1",https://img.siksinhot.com/place/1500610640881143.jpg?w=640,"https://mp-seoul-image-production-s3.mangoplate.com/463989_1646433368653770.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
774,721,음식,한식,인현통닭삼계탕,인천 중구 참외전로 134,032-772-8487,126.631777,37.4744443,,"있음 (공영주차장)/무료(1시간 무료), 유료",매주 월요일 휴무,"11:00~21:00<br>
브레이크 타임 있음 15:00~16:30",,"남녀구분, 업소내부 위치",메뉴판 내 영문 표기,,,,"삼계탕, 전기구이통닭",가능 (방문 포장만 가능함),,,,"삼계탕/354,통닭/259,인천/179,맛집/106,본점/59,구이/48,전기/48,주차/46,인삼/45,깍두기/44,주차장/37,시간/36,국물/35,메뉴/34,매장/34,중구/33,진짜/31,포장/29,동인천역/28,주문/27,참외/27,엄마/24,고추/24,추가/24,보신/24,방문/22,인천광역시/22,찹쌀/22,키트/21,이웃/21,셀프/21,기타/20,복사/20,위치/20,본문/20,기능/20,인현/19,오늘/19,때문/19,복날/18,소금/18,기구/17,정도/17,이용/16,사람/16,공영/15,하나/15,바로/15,우리/15,가게/14,중구 /1,음식/1,한식/1,인현통닭삼계탕/1","https://mp-seoul-image-production-s3.mangoplate.com/186071/1578671_1668144151290_218888?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80",https://img.siksinhot.com/place/1629337648378781.jpg
775,723,음식,한식,쭈돈나라,인천 미추홀구 독배로 462,032-888-7136,126.647657,37.4603781,,있음/무료,"매월 첫 주, 셋째 주 일요일","11:00~23:00<br>
브레이크 타임 없음",,"남녀구분, 업소내부 위치",,,,,쭈삼철판볶음,가능,,,,"쭈돈나/161,쭈꾸미/161,숭의동/124,맛집/73,볶음/62,철판/53,볶음밥/43,갈비/43,매콤/42,삼겹살/41,인천/35,사장/31,회식/29,미추홀/29,주문/28,소스/27,메뉴/26,쭈돈/22,미역국/22,점심/22,콩나물/20,추가/20,진짜/19,음식/19,역시/18,독배/18,인천광역시/18,단계/18,반찬/17,기타/17,복사/17,이웃/17,본문/17,밥집/17,기능/17,오늘/17,주차장/17,음식점/15,정말/15,위치/15,야채/15,숭의/15,양념/14,내부/14,시간/13,주차/13,겨울철/12,손님/12,하나/12,저희/12,한식/1,미추홀구 /1,쭈돈나라/1",https://ldb-phinf.pstatic.net/20220617_169/1655466505466KAySl_JPEG/20220529_190326.jpg,https://ldb-phinf.pstatic.net/20150901_243/1441055595065xjwQP_JPEG/33292696_3.jpg
776,725,음식,한식,청실홍실 주안직영점,인천 미추홀구 미추홀대로 697,0507-1406-5868,126.679825,37.4596534,,"있음(약 40대) 주안 주차장 / 무료,유료 (19,000원 이상 식사 시 무료)",매주 화요일 휴무,"11:20~20:30<br>
브레이크 타임 없음",,"남녀공용, 업소외부 위치","메뉴판 내 영문, 중국어 표기 / 영어, 중국어 회화 가능 직원 있음",,,,"메밀국수, 통만두",가능,,,,"만두/213,청실홍실/208,주안/178,모밀/120,직영/118,맛집/108,인천/88,밀국수/69,주문/56,미추홀/38,추가/35,메뉴/34,시간/33,우동/32,주차/32,주차장/32,미추홀대로/31,테이블/31,육수/30,김치/28,유경/26,비빔/26,시민/26,빌딩/26,진짜/25,음식/24,포장/24,인천광역시/23,정말/23,생각/23,웨이/22,공원/22,무즙/22,기타/21,위치/21,이웃/21,여름/20,추천/20,휴무/20,복사/20,본문/20,기능/20,방문/19,예약/19,국물/17,겨자/16,무료/15,정도/15,하나/15,저희/15,청실홍실 주안직영점/1,한식/1,미추홀구 /1",https://ldb-phinf.pstatic.net/20160108_33/14522344619590gYu1_JPEG/176058555761070_4.jpg,https://ldb-phinf.pstatic.net/20160108_176/1452234461612wBpMD_JPEG/176058555761070_0.jpg
777,726,음식,한식,청해복물텀벙,인천 동구 수문통로 5-1,032-772-4613,126.631599,37.4773524,,있음(공영주차장)/무료,"매월 첫 주, 셋째 주 수요일","11:00~21:00<br>
브레이크 타임 없음",,"남녀구분, 업소외부 위치",영어 회화 가능 직원 있음,,,,"아구찜, 아구탕",가능,,,,"아구찜/181,인천/147,맛집/130,청해/119,텀벙/111,복물/91,아구/79,볶음밥/36,화평동/33,동구/30,콩나물/28,추가/24,동인천역/21,주문/21,광장/19,메뉴/19,위치/19,이웃/19,오피스텔/17,기타/17,복사/17,본문/17,기능/17,정말/16,수문/15,가격/15,미나리/15,진짜/14,반찬/14,인천광역시/14,통로/14,보통/13,케이크/13,매콤/12,하나/12,오늘/12,입맛/12,추천/11,가게/11,손님/11,아귀/11,저희/11,시간/10,살짝/10,밑반찬/10,아귀찜/10,주차/9,바로/9,우리/9,부위/8,음식/1,한식/1,청해복물텀벙/1,동구 /1","https://mp-seoul-image-production-s3.mangoplate.com/2521461_1689601902205632.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/253540/1177085_1653966073733_6562?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
778,728,음식,한식,하림한정식,인천 미추홀구 주안서로 51,032-868-3700,126.67754,37.4633447,,있음(약 15대)/무료,매주 일요일 휴무,"10:00~22:00 라스트 오더 20:00<br>
브레이크 타임 없음",,"남녀구분, 업소내부 위치(1~2층)",영어 회화 가능 직원 있음,,,,한정식,가능,,,,"한정식/173,하림/112,굴비/83,보리/77,인천/69,주안/68,맛집/52,음식/40,정식/32,요리/31,정말/30,먹기/27,반찬/26,하나/26,갈비찜/26,생각/25,잡채/23,아주/22,메뉴/22,영화/22,미추홀/21,추가/20,김치/19,이웃/19,정도/18,배추/18,기타/17,샐러드/17,복사/17,본문/17,기능/17,입맛/17,사람/16,역시/14,엄마/14,서로/14,방문/13,밑반찬/13,고기/13,식사/13,식당/12,한번/12,인천광역시/12,와이프/12,녹차/12,느낌/12,멸치/12,그냥/12,친구/11,메인/11,한식/1,미추홀구 /1,하림한정식/1",http://post.phinf.naver.net/MjAxNzA3MThfNzQg/MDAxNTAwMzUyMzMxNjM3.h4wx0rJGqp4yLTfNeRlgwtoSX-NEANqfmBXP0_z75yMg.WSNMP3W01tqD6M_PdkHdJBRIEkaVUw0tVwmpoU_v65Qg.JPEG/IjXk_pZUTBz3tBRv97-mI22T8GsE.jpg,"https://mp-seoul-image-production-s3.mangoplate.com/200158/tctv93dn2hudua.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
779,729,음식,한식,충남서산꽃게탕,인천 연수구 대암로22번길 11,032-831-7339,126.652566,37.417672,,있음(약 8대)/무료,설날 당일,"10:00~21:00<br>
브레이크 타임 없음",,"남녀구분, 업소내부 위치","메뉴판 내 영문, 일어, 중국어 표기",,,,"꽃게탕, 꽃게찜",가능,,,,"꽃게탕/186,꽃게/166,서산/154,충남/153,강화도/129,맛집/99,국물/50,인천/38,추가/34,주문/33,게장/31,라면/30,간장게장/28,강화군/28,진짜/26,사리/26,정말/25,코스/25,요리/24,인천광역시/24,바로/24,중앙/24,느낌/23,마리/23,저희/23,먹기/22,반찬/22,방문/22,여기/22,시간/21,정도/21,송도/21,내가면/20,기타/20,가족/20,본관/19,복사/19,양념/19,강화/19,이웃/19,본문/19,기능/19,가격/18,생각/18,식당/17,요미/17,여행/16,우리/16,신관/15,주차장/15,음식/1,한식/1,연수구 /1,충남서산꽃게탕/1","https://edgio.clien.net/F01/2513124/e15a24455adc4f18a1a.JPG?scale=width%5B780%5D,options%5Blimit%5D",http://post.phinf.naver.net/MjAyMDA5MjdfMjk3/MDAxNjAxMTgwOTUzODA3.rZjBKPBq-hgduvL4XqXWxafLWHpBshF-vbhoZM8V7kgg.3dRdh-iqWYSn3tSc-WbGM-bpBgMw2Di4Sb1YyRau71gg.JPEG/IJugby4uqkP5Zg_yHH3c70Hh9oa4.jpg
780,732,음식,아시아식,머노까머나 송도점,인천 연수구 해돋이로 107 G동 1층,032-833-8850,126.64768,37.3925412,,있음(B1층)/무료,연중무휴,"10:30~22:30 라스트 오더 22:00<br>
브레이크 타임 없음",,"남녀구분, 업소외부 위치(1층)","메뉴판 내 영문 표기, 영어 회화 가능 직원 있음",,,,"버터치킨커리, 치킨마살라",가능,,,,"송도/295,커리/174,인도/157,맛집/137,치킨/107,메뉴/73,센트럴/69,파크/69,카레/68,주문/68,데이트/58,라씨/57,세트/52,정말/48,추천/45,느낌/44,샐러드/41,음식/40,버터/38,인천/38,탄두리치킨/37,천원/34,예약/31,방문/29,추가/28,주차/27,저희/27,스프/27,소스/26,요리/26,연수구/26,해돋이/25,종류/25,그냥/25,인도요리/23,아이/23,시간/23,갈릭/23,마살라/23,먹기/22,코스/22,티카/21,새우/21,기타/20,인천광역시/20,복사/20,분위기/20,이웃/20,본문/20,기능/20,아시아식/1,연수구 /1,머노까머나 송도점/1",https://ldb-phinf.pstatic.net/20151130_102/1448852200959maU8b_JPEG/167074518227722_6.jpeg,http://post.phinf.naver.net/MjAxNzEyMDhfMTM2/MDAxNTEyNzE0NzI2Mzg3.ezoeeo8BfJXBlCQy_gHUmdXNc6cjekjkUeq2OtS5bD4g.q44nsXn-6sSXWIgiypxrMh6z1BXqN5Sihk09m_bFRUwg.PNG/IfVnxxk8-wZxArOnpy7Yj83l33z0.jpg
781,733,음식,아시아식,머노까머나 트리플스트리트2호점,인천 연수구 송도과학로16번길 33-3 C동 지하 104호,0507-1376-9592,126.66125,37.3798178,,있음(B2~B3층)/무료,연중무휴,"10:30~22:00 라스트 오더 21:00<br>
브레이크 타임 15:00~16:00",,"남녀구분, 업소외부 위치 (B1~B2층)","메뉴판 내 영문 표기, 영어 회화 가능 직원 있음",,,,"탄두리치킨, 커리, 난, 라씨",가능,,,,"트리플/260,송도/249,스트리트/245,커리/239,인도/185,맛집/146,치킨/135,호점/120,카레/101,라씨/81,메뉴/74,샐러드/56,주문/52,인천/50,느낌/49,갈릭/47,탄두리치킨/45,프라/44,음식/42,마살라/42,데이트/38,연수구/36,버터/36,새우/36,세트/35,음식점/35,주차/35,정말/35,그린/34,위치/34,과학로/33,매콤/32,번길/32,지하/31,탄두리/31,추천/31,사모사/30,생각/30,예약/30,인도요리/29,향신료/29,왕새우/29,티카/26,방문/26,처음/25,인천광역시/25,머턴/25,스프/25,추가/24,우리/23,머노까머나 트리플스트리트2호점/1,아시아식/1,연수구 /1",https://ldb-phinf.pstatic.net/20221215_142/1671094022104CbKrw_JPEG/Pro-Capture_One_0086_%BA%B8%C1%A4.JPG,https://ldb-phinf.pstatic.net/20221215_132/167109361463794aEP_JPEG/Pro-Capture-One-0099_%BA%B8%C1%A4.jpg
782,735,음식,식품위생우수업소,신기시장 식품위생우수업소,인천 미추홀구 인하로 272번길 24,,126.67789,37.447032,,"있음,유료",,09:00~22:00(매장마다 다를수 있음),,,,,,,,,,,,"식품/106,시장/105,위생/94,융자/88,식품위생/79,음식점/67,시설/66,개선/65,우수/65,사업/64,전통/53,평가/53,지원/50,관리/50,자금/49,인천/47,선정/42,신청/37,계획/33,영업/33,송어/31,대상/29,진흥/28,기금/28,이상/28,대출/26,금리/26,지역/25,추진/23,추가/23,설치/22,등급/22,지정/22,등급제/22,내용/22,위해/22,업소/22,기타/21,기준/21,운영/21,여부/20,소의/20,확인/20,모범/20,접객/19,홍보/19,최대/17,사용/17,경제/17,사업자/17,음식/1,미추홀구 /1,식품위생우수업소/1,신기시장 식품위생우수업소/1",http://imgnews.naver.net/image/5613/2022/07/14/0000084983_001_20220714103804194.png,http://www.thesegye.com/news/data/20221109/p1065571268775881_295_thum.png
783,737,음식,식품위생우수업소,부평종합시장 식품위생우수업소,인천 부평구 부흥로 316번길 38-3,,126.726532,37.496399,,"있음,유료",,08:00~21:00 (매장마다 다를수 있음),,"남녀구분, 공용화장실",없음,,,,,,,,,"지원/334,사업/213,신청/198,운영/137,시장/126,관리/115,센터/115,교육/109,문화/98,백만원/98,복지/93,대상/92,추진/89,식품/87,시설/85,지역/82,예방/76,방법/73,방문/69,인천/66,보건소/64,우수/62,내용/61,식품위생/60,위생/60,관광/58,안전/58,기간/55,홍보/54,선정/53,치매/52,종합/52,사회/52,생활/51,서천군/51,건강/51,이상/51,환경/51,서비스/50,이용/49,정책/48,문의/47,마을/47,방역/47,홈페이지/46,서울/45,전통/45,세대/44,산업/43,활동/43,음식/1,부평종합시장 식품위생우수업소/1,식품위생우수업소/1,부평구 /1",http://imgnews.naver.net/image/5613/2022/07/14/0000084983_001_20220714103804194.png,http://imgnews.naver.net/image/5279/2020/02/06/0000238859_001_20200206134017762.jpg
784,738,음식,식품위생우수업소,옥련시장 식품위생우수업소,인천 연수구 독배로40번길 35,032-831-8640,126.64683,37.424621,,공영주차장(유료),,,,,,,,,,,,,,"식품/118,시장/94,식품위생/93,위생/80,사업/69,우수/69,개선/67,지원/63,시설/63,융자/61,전통/59,음식점/55,선정/54,서천군/51,평가/48,인천/42,영업/40,관리/39,지역/35,신청/35,대상/33,이상/32,계획/32,기준/30,교육/28,추진/27,문화/26,홍보/26,진흥/25,사항/25,기타/24,여부/24,위해/24,운영/23,확인/23,안전/22,등급제/22,업무/21,군수/21,자금/21,종합/20,확보/20,지정/20,판매/20,내용/20,경제/20,추가/20,관광/19,시행/19,기금/19,음식/1,식품위생우수업소/1,연수구 /1,옥련시장 식품위생우수업소/1",http://imgnews.naver.net/image/5613/2022/07/14/0000084983_001_20220714103804194.png,http://www.thesegye.com/news/data/20221109/p1065571268775881_295_thum.png
785,739,음식,식품위생우수업소,작전시장 식품위생우수업소,인천광역시 계양구 봉오대로 677번길 26 (작전동),,126.724639,37.5331508,,가능(작전역 서측 노상공영 주차장) 유료,,,,,,,,,,,,,,"식품/119,시장/96,식품위생/90,시설/65,우수/64,융자/63,개선/61,전통/60,선정/47,사업/46,인천/42,영업/42,위생/38,지원/33,기준/33,계획/30,관리/27,이상/26,기타/24,대상/24,자금/23,여부/22,설치/22,평가/21,확인/20,추진/19,기금/19,판매/19,추가/19,식품위생법/18,수업/18,진흥/18,지정/18,신청/18,홍보/18,내용/17,개소/17,음식점/16,접객/16,소의/16,업소/16,업무/15,시행/15,복사/15,이웃/15,본문/15,기능/15,사용/15,사업자/15,확보/14,음식/1,작전시장 식품위생우수업소/1,식품위생우수업소/1,계양구 /1",http://imgnews.naver.net/image/5613/2022/07/14/0000084983_001_20220714103804194.png,http://www.thesegye.com/news/data/20221109/p1065571268775881_295_thum.png
786,740,음식,식품위생우수업소,가좌시장 식품위생우수업소,인천 서구 원적로96번길 26,032-584-5006,126.684583,37.4933953,,,,,,,,,,,,,,,,"식품/109,시장/93,식품위생/91,위생/78,우수/65,개선/61,융자/61,시설/60,전통/59,음식점/55,사업/48,선정/47,인천/42,평가/42,영업/40,지원/38,계획/30,대상/29,기준/28,이상/27,신청/26,관리/25,여부/24,기타/23,등급제/22,추진/21,확인/21,자금/21,지정/20,설치/19,판매/19,홍보/19,내용/19,식품위생법/18,기금/18,추가/18,시행/17,진흥/17,개소/17,음식/16,업무/16,향상/16,접객/16,수업/16,확보/15,지역/15,소의/15,분야/15,사업자/15,업소/15,가좌시장 식품위생우수업소/1,식품위생우수업소/1,서구 /1",http://imgnews.naver.net/image/5613/2022/07/14/0000084983_001_20220714103804194.png,http://www.thesegye.com/news/data/20221109/p1065571268775881_295_thum.png
865,515,음식,한식,제주솥뚜껑삼겹살,인천 중구 신포로31번길 6,032-772-0062,126.625114,37.4719941,,있음(무료),"명절 전날, 당일 휴무","10:00~24:00
브레이크 타임 없음",,"있음 (남녀구분, 업소내부 위치)","메뉴판 내 영문, 일어, 중국어 표기",,,,"삼겹살, 부대찌개",가능,,,,"뚜껑/169,고기/155,제주/134,삼겹살/123,돼지/103,맛집/91,김치/77,겹살/62,볶음밥/52,치즈/51,주문/47,서귀포/46,캠핑/44,방문/38,의정부/37,텐트/37,식당/36,사장/35,추가/34,미나리/32,진짜/30,메뉴/30,동홍동/30,기름/29,위치/29,제주도/27,갓돈/26,반찬/26,번길/26,분위기/26,한라/25,콩나물/25,테이블/23,인분/22,셀프/21,야외/21,김치찌개/21,기타/20,목살/20,복사/20,이웃/20,본문/20,하나/20,기능/20,예약/20,식사/20,시간/19,저희/19,버섯/18,정도/18,중구 /1,음식/1,한식/1,제주솥뚜껑삼겹살/1",https://img.siksinhot.com/place/1475670718471473.jpg?w=640,https://i.pinimg.com/originals/bc/3b/2a/bc3b2a1b915db3e92ff01214da4b77ed.jpg
